mass,x,y,z,vx,vy,vz
1.0,-151.30772864390505,476.5563673403414,0.0,-134.7904955855931,-42.79628838801571,0.0
1.0,-151.60715789372148,476.4611943016852,0.0,-134.76357658518515,-42.880979769228034,0.0
1.0,-151.90652727946085,476.3658331260696,0.0,-134.73660437160925,-42.96565421832242,0.0
1.0,-152.20583668291303,476.2702838511494,0.0,-134.70957895551584,-43.050311701864,0.0
1.0,-152.5050859858918,476.17454651465334,0.0,-134.6825003475762,-43.13495218642464,0.0
1.0,-152.8042750702349,476.07862115438456,0.0,-134.65536855848265,-43.219575638583045,0.0
1.0,-153.10340381780327,475.9825078082205,0.0,-134.62818359894862,-43.304182024924415,0.0
1.0,-153.40247211048225,475.8862065141127,0.0,-134.60094547970834,-43.388771312040895,0.0
1.0,-153.7014798301806,475.7897173100871,0.0,-134.57365421151724,-43.473343466531226,0.0
1.0,-154.00042685883113,475.6930402342437,0.0,-134.54630980515157,-43.557898455000974,0.0
1.0,-154.29931307839104,475.59617532475664,0.0,-134.51891227140862,-43.64243624406258,0.0
1.0,-154.59813837084087,475.49912261987436,0.0,-134.49146162110674,-43.72695680033512,0.0
1.0,-154.89690261818572,475.4018821579194,0.0,-134.46395786508512,-43.81146009044457,0.0
1.0,-155.1956057024544,475.30445397728846,0.0,-134.436401014204,-43.89594608102366,0.0
1.0,-155.49424750570032,475.2068381164522,0.0,-134.40879107934452,-43.98041473871204,0.0
1.0,-155.79282791000045,475.1090346139557,0.0,-134.38112807140888,-44.06486603015606,0.0
1.0,-156.09134679745677,475.0110435084179,0.0,-134.35341200132018,-44.14929992200911,0.0
1.0,-156.38980405019518,474.9128648385318,0.0,-134.32564288002246,-44.23371638093136,0.0
1.0,-156.68819955036568,474.81449864306455,0.0,-134.2978207184807,-44.318115373589805,0.0
1.0,-156.98653318014308,474.7159449608574,0.0,-134.26994552768087,-44.402496866658446,0.0
1.0,-157.28480482172617,474.6172038308257,0.0,-134.24201731862988,-44.48686082681807,0.0
1.0,-157.58301435733873,474.51827529195833,0.0,-134.2140361023555,-44.57120722075652,0.0
1.0,-157.88116166922885,474.4191593833188,0.0,-134.1860018899065,-44.655536015168536,0.0
1.0,-158.17924663966892,474.3198561440442,0.0,-134.15791469235256,-44.739847176755724,0.0
1.0,-158.47726915095643,474.22036561334573,0.0,-134.12977452078425,-44.824140672226775,0.0
1.0,-158.77522908541297,474.12068783050864,0.0,-134.10158138631317,-44.908416468297226,0.0
1.0,-159.07312632538526,474.02082283489193,0.0,-134.07333530007168,-44.992674531689694,0.0
1.0,-159.3709607532449,473.92077066592856,0.0,-134.0450362732131,-45.076914829133834,0.0
1.0,-159.66873225138775,473.82053136312555,0.0,-134.01668431691172,-45.1611373273662,0.0
1.0,-159.9664407022351,473.7201049660636,0.0,-133.98827944236265,-45.245341993130474,0.0
1.0,-160.26408598823264,473.6194915143974,0.0,-133.95982166078198,-45.3295287931773,0.0
1.0,-160.561667991851,473.5186910478557,0.0,-133.9313109834066,-45.41369769426436,0.0
1.0,-160.85918659558664,473.4177036062406,0.0,-133.90274742149433,-45.497848663156596,0.0
1.0,-161.15664168195994,473.3165292294284,0.0,-133.87413098632382,-45.5819816666258,0.0
1.0,-161.45403313351713,473.2151679573692,0.0,-133.84546168919474,-45.666096671451,0.0
1.0,-161.75136083282916,473.1136198300868,0.0,-133.81673954142747,-45.75019364441825,0.0
1.0,-162.04862466249222,473.01188488767883,0.0,-133.78796455436333,-45.83427255232074,0.0
1.0,-162.34582450512772,472.9099631703167,0.0,-133.75913673936455,-45.918333361958794,0.0
1.0,-162.64296024338273,472.8078547182454,0.0,-133.7302561078141,-46.00237604013999,0.0
1.0,-162.940031759929,472.7055595717839,0.0,-133.70132267111597,-46.08640055367889,0.0
1.0,-163.23703893746418,472.6030777713247,0.0,-133.6723364406948,-46.170406869397375,0.0
1.0,-163.53398165871084,472.5004093573342,0.0,-133.64329742799626,-46.254394954124365,0.0
1.0,-163.83085980641724,472.3975543703524,0.0,-133.6142056444868,-46.33836477469609,0.0
1.0,-164.12767326335748,472.29451285099276,0.0,-133.5850611016536,-46.42231629795604,0.0
1.0,-164.42442191233053,472.19128483994274,0.0,-133.55586381100485,-46.506249490754755,0.0
1.0,-164.72110563616152,472.0878703779631,0.0,-133.52661378406944,-46.590164319950176,0.0
1.0,-165.01772431770078,471.9842695058886,0.0,-133.49731103239714,-46.67406075240739,0.0
1.0,-165.31427783982474,471.8804822646273,0.0,-133.46795556755853,-46.75793875499883,0.0
1.0,-165.61076608543502,471.776508695161,0.0,-133.43854740114503,-46.84179829460408,0.0
1.0,-165.90718893745964,471.67234883854496,0.0,-133.40908654476877,-46.925639338110194,0.0
1.0,-166.20354627885217,471.5680027359081,0.0,-133.3795730100628,-47.00946185241142,0.0
1.0,-166.49983799259184,471.46347042845287,0.0,-133.35000680868094,-47.0932658044093,0.0
1.0,-166.79606396168413,471.3587519574552,0.0,-133.32038795229775,-47.177051161012784,0.0
1.0,-167.09222406915998,471.25384736426463,0.0,-133.2907164526087,-47.26081788913804,0.0
1.0,-167.38831819807712,471.14875669030397,0.0,-133.2609923213299,-47.34456595570877,0.0
1.0,-167.68434623151882,471.04347997706975,0.0,-133.2312155701983,-47.428295327655945,0.0
1.0,-167.9803080525943,470.9380172661319,0.0,-133.20138621097172,-47.51200597191786,0.0
1.0,-168.27620354443937,470.8323685991336,0.0,-133.17150425542857,-47.59569785544033,0.0
1.0,-168.57203259021563,470.7265340177918,0.0,-133.14156971536826,-47.679370945176466,0.0
1.0,-168.86779507311107,470.62051356389657,0.0,-133.11158260261072,-47.76302520808684,0.0
1.0,-169.16349087634032,470.5143072793115,0.0,-133.08154292899684,-47.84666061113956,0.0
1.0,-169.45911988314364,470.4079152059735,0.0,-133.05145070638812,-47.93027712130999,0.0
1.0,-169.75468197678833,470.3013373858929,0.0,-133.0213059466669,-48.01387470558114,0.0
1.0,-170.05017704056755,470.1945738611534,0.0,-132.9911086617362,-48.09745333094331,0.0
1.0,-170.3456049578012,470.087624673912,0.0,-132.96085886351992,-48.181012964394405,0.0
1.0,-170.640965611836,469.9804898663988,0.0,-132.93055656396243,-48.26455357293988,0.0
1.0,-170.93625888604464,469.8731694809176,0.0,-132.9002017750291,-48.348075123592565,0.0
1.0,-171.23148466382688,469.76566355984517,0.0,-132.8697945087059,-48.43157758337292,0.0
1.0,-171.5266428286087,469.6579721456317,0.0,-132.83933477699952,-48.51506091930884,0.0
1.0,-171.82173326384327,469.55009528080035,0.0,-132.80882259193737,-48.59852509843591,0.0
1.0,-172.11675585300995,469.442033007948,0.0,-132.77825796556766,-48.6819700877971,0.0
1.0,-172.4117104796155,469.33378536974436,0.0,-132.74764090995916,-48.76539585444314,0.0
1.0,-172.70659702719317,469.22535240893234,0.0,-132.71697143720144,-48.84880236543229,0.0
1.0,-173.00141537930298,469.11673416832815,0.0,-132.68624955940473,-48.93218958783033,0.0
1.0,-173.29616541953226,469.0079306908212,0.0,-132.6554752887,-49.015557488710776,0.0
1.0,-173.5908470314947,468.8989420193739,0.0,-132.62464863723883,-49.09890603515463,0.0
1.0,-173.88546009883174,468.78976819702194,0.0,-132.59376961719357,-49.1822351942507,0.0
1.0,-174.18000450521154,468.680409266874,0.0,-132.5628382407572,-49.26554493309539,0.0
1.0,-174.4744801343292,468.57086527211186,0.0,-132.53185452014338,-49.3488352187927,0.0
1.0,-174.76888686990733,468.46113625599037,0.0,-132.5008184675864,-49.43210601845442,0.0
1.0,-175.06322459569546,468.35122226183745,0.0,-132.46973009534128,-49.51535729919994,0.0
1.0,-175.35749319547014,468.2411233330544,0.0,-132.43858941568374,-49.598589028156326,0.0
1.0,-175.6516925530362,468.1308395131148,0.0,-132.40739644090993,-49.681801172458606,0.0
1.0,-175.94582255222488,468.0203708455659,0.0,-132.37615118333696,-49.76499369924928,0.0
1.0,-176.23988307689493,467.90971737402765,0.0,-132.34485365530236,-49.84816657567866,0.0
1.0,-176.5338740109329,467.79887914219296,0.0,-132.31350386916435,-49.93131976890491,0.0
1.0,-176.82779523825224,467.687856193828,0.0,-132.28210183730187,-50.01445324609378,0.0
1.0,-177.12164664279484,467.5766485727714,0.0,-132.25064757211436,-50.09756697441909,0.0
1.0,-177.4154281085294,467.4652563229349,0.0,-132.21914108602195,-50.18066092106222,0.0
1.0,-177.70913951945224,467.35367948830344,0.0,-132.18758239146547,-50.263735053212386,0.0
1.0,-178.00278075958786,467.2419181129344,0.0,-132.1559715009062,-50.346789338066756,0.0
1.0,-178.2963517129879,467.12997224095835,0.0,-132.12430842682616,-50.42982374283019,0.0
1.0,-178.58985226373204,467.01784191657856,0.0,-132.09259318172792,-50.512838234715446,0.0
1.0,-178.883282295928,466.9055271840711,0.0,-132.06082577813464,-50.595832780943276,0.0
1.0,-179.17664169371082,466.79302808778493,0.0,-132.0290062285901,-50.67880734874208,0.0
1.0,-179.46993034124384,466.6803446721418,0.0,-131.9971345456587,-50.76176190534834,0.0
1.0,-179.763148122718,466.56747698163633,0.0,-131.96521074192538,-50.84469641800628,0.0
1.0,-180.05629492235246,466.4544250608357,0.0,-131.93323482999568,-50.92761085396814,0.0
1.0,-180.3493706243946,466.34118895437996,0.0,-131.90120682249568,-51.01050518049414,0.0
1.0,-180.64237511311936,466.227768706982,0.0,-131.8691267320721,-51.0933793648523,0.0
1.0,-180.93530827283027,466.11416436342705,0.0,-131.83699457139213,-51.17623337431869,0.0
1.0,-181.2281699878586,466.00037596857345,0.0,-131.80481035314358,-51.25906717617727,0.0
1.0,-181.52096014256426,465.886403567352,0.0,-131.77257409003485,-51.34188073772009,0.0
1.0,-181.81367862133493,465.7722472047663,0.0,-131.7402857947949,-51.424674026247025,0.0
1.0,-182.1063253085872,465.6579069258923,0.0,-131.70794548017307,-51.50744700906616,0.0
1.0,-182.3989000887656,465.5433827758789,0.0,-131.67555315893944,-51.59019965349349,0.0
1.0,-182.69140284634304,465.42867479994743,0.0,-131.64310884388448,-51.672931926852996,0.0
1.0,-182.98383346582105,465.31378304339177,0.0,-131.6106125478193,-51.7556437964768,0.0
1.0,-183.27619183172936,465.1987075515786,0.0,-131.57806428357551,-51.838335229704946,0.0
1.0,-183.56847782862667,465.0834483699468,0.0,-131.5454640640052,-51.92100619388573,0.0
1.0,-183.86069134110008,464.96800554400807,0.0,-131.51281190198094,-52.00365665637545,0.0
1.0,-184.15283225376496,464.85237911934655,0.0,-131.48010781039594,-52.08628658453839,0.0
1.0,-184.4449004512659,464.73656914161876,0.0,-131.44735180216378,-52.16889594574713,0.0
1.0,-184.7368958182757,464.6205756565539,0.0,-131.41454389021865,-52.251484707382204,0.0
1.0,-185.02881823949622,464.50439870995353,0.0,-131.38168408751517,-52.33405283683237,0.0
1.0,-185.32066759965826,464.38803834769146,0.0,-131.34877240702846,-52.41660030149459,0.0
1.0,-185.61244378352103,464.27149461571435,0.0,-131.3158088617541,-52.49912706877383,0.0
1.0,-185.90414667587308,464.15476756004074,0.0,-131.28279346470822,-52.581633106083366,0.0
1.0,-186.19577616153143,464.0378572267621,0.0,-131.2497262289274,-52.664118380844556,0.0
1.0,-186.48733212534242,463.92076366204196,0.0,-131.21660716746862,-52.746582860487,0.0
1.0,-186.77881445218162,463.80348691211617,0.0,-131.1834362934094,-52.82902651244862,0.0
1.0,-187.07022302695307,463.68602702329304,0.0,-131.1502136198477,-52.91144930417535,0.0
1.0,-187.36155773459055,463.56838404195304,0.0,-131.1169391599019,-52.99385120312152,0.0
1.0,-187.65281846005644,463.45055801454924,0.0,-131.0836129267109,-53.07623217674962,0.0
1.0,-187.94400508834286,463.3325489876067,0.0,-131.05023493343396,-53.15859219253049,0.0
1.0,-188.23511750447068,463.21435700772287,0.0,-131.0168051932509,-53.24093121794312,0.0
1.0,-188.52615559349053,463.0959821215673,0.0,-130.98332371936178,-53.323249220474935,0.0
1.0,-188.81711924048233,462.977424375882,0.0,-130.94979052498726,-53.4055461676216,0.0
1.0,-189.10800833055507,462.8586838174809,0.0,-130.91620562336834,-53.487822026887045,0.0
1.0,-189.39882274884735,462.7397604932504,0.0,-130.8825690277665,-53.57007676578356,0.0
1.0,-189.68956238052718,462.62065445014895,0.0,-130.84888075146355,-53.65231035183176,0.0
1.0,-189.98022711079247,462.501365735207,0.0,-130.81514080776176,-53.73452275256069,0.0
1.0,-190.2708168248704,462.38189439552735,0.0,-130.7813492099838,-53.81671393550772,0.0
1.0,-190.56133140801776,462.26224047828487,0.0,-130.74750597147272,-53.898883868218554,0.0
1.0,-190.8517707455209,462.14240403072637,0.0,-130.71361110559195,-53.981032518247275,0.0
1.0,-191.14213472269623,462.0223851001709,0.0,-130.67966462572534,-54.06315985315646,0.0
1.0,-191.43242322488942,461.90218373400967,0.0,-130.64566654527715,-54.145265840516984,0.0
1.0,-191.72263613747663,461.7817999797055,0.0,-130.61161687767188,-54.2273504479083,0.0
1.0,-192.01277334586337,461.66123388479366,0.0,-130.57751563635452,-54.30941364291822,0.0
1.0,-192.302834735485,461.54048549688116,0.0,-130.54336283479043,-54.391455393142955,0.0
1.0,-192.59282019180714,461.41955486364714,0.0,-130.50915848646522,-54.473475666187305,0.0
1.0,-192.88272960032495,461.29844203284273,0.0,-130.47490260488505,-54.5554744296644,0.0
1.0,-193.17256284656423,461.17714705229076,0.0,-130.44059520357615,-54.63745165119604,0.0
1.0,-193.46231981608045,461.0556699698862,0.0,-130.40623629608535,-54.719407298412435,0.0
1.0,-193.75200039445912,460.9340108335959,0.0,-130.3718258959797,-54.80134133895227,0.0
1.0,-194.04160446731623,460.81216969145856,0.0,-130.33736401684655,-54.88325374046287,0.0
1.0,-194.3311319202976,460.6901465915848,0.0,-130.30285067229372,-54.965144470599995,0.0
1.0,-194.62058263907952,460.567941582157,0.0,-130.26828587594918,-55.047013497028,0.0
1.0,-194.9099565093689,460.4455547114294,0.0,-130.2336696414613,-55.128860787419924,0.0
1.0,-195.19925341690234,460.32298602772806,0.0,-130.19900198249877,-55.2106863094572,0.0
1.0,-195.48847324744736,460.20023557945086,0.0,-130.16428291275054,-55.29249003083001,0.0
1.0,-195.77761588680153,460.07730341506743,0.0,-130.12951244592597,-55.37427191923701,0.0
1.0,-196.06668122079307,459.95418958311916,0.0,-130.09469059575457,-55.45603194238556,0.0
1.0,-196.355669135281,459.83089413221904,0.0,-130.05981737598623,-55.537770067991715,0.0
1.0,-196.64457951615444,459.70741711105205,0.0,-130.02489280039106,-55.619486263780026,0.0
1.0,-196.93341224933343,459.58375856837466,0.0,-129.98991688275953,-55.701180497483826,0.0
1.0,-197.22216722076843,459.4599185530151,0.0,-129.95488963690232,-55.78285273684504,0.0
1.0,-197.5108443164409,459.3358971138731,0.0,-129.9198110766504,-55.86450294961434,0.0
1.0,-197.79944342236269,459.2116942999204,0.0,-129.884681215855,-55.946131103551004,0.0
1.0,-198.08796442457688,459.0873101601999,0.0,-129.84950006838767,-56.02773716642316,0.0
1.0,-198.37640720915718,458.9627447438263,0.0,-129.81426764814003,-56.10932110600758,0.0
1.0,-198.66477166220795,458.83799809998607,0.0,-129.77898396902415,-56.190882890089725,0.0
1.0,-198.95305766986493,458.7130702779368,0.0,-129.7436490449722,-56.2724224864639,0.0
1.0,-199.24126511829425,458.5879613270082,0.0,-129.7082628899367,-56.353939862933046,0.0
1.0,-199.52939389369382,458.46267129660094,0.0,-129.67282551789026,-56.435434987309044,0.0
1.0,-199.8174438822921,458.3372002361875,0.0,-129.63733694282587,-56.51690782741247,0.0
1.0,-200.10541497034865,458.2115481953118,0.0,-129.6017971787566,-56.59835835107265,0.0
1.0,-200.39330704415445,458.08571522358915,0.0,-129.56620623971583,-56.67978652612782,0.0
1.0,-200.68111999003136,457.95970137070645,0.0,-129.53056413975713,-56.76119232042496,0.0
1.0,-200.9688536943326,457.8335066864219,0.0,-129.4948708929542,-56.8425757018199,0.0
1.0,-201.25650804344318,457.707131220565,0.0,-129.45912651340097,-56.923936638177445,0.0
1.0,-201.54408292377855,457.5805750230369,0.0,-129.42333101521166,-57.00527509737107,0.0
1.0,-201.83157822178626,457.45383814380983,0.0,-129.3874844125205,-57.08659104728327,0.0
1.0,-202.11899382394495,457.3269206329277,0.0,-129.35158671948207,-57.16788445580536,0.0
1.0,-202.40632961676442,457.1998225405055,0.0,-129.31563795027103,-57.249155290837464,0.0
1.0,-202.693585486787,457.07254391672944,0.0,-129.2796381190822,-57.330403520288904,0.0
1.0,-202.98076132058551,456.9450848118574,0.0,-129.24358724013058,-57.41162911207764,0.0
1.0,-203.26785700476506,456.817445276218,0.0,-129.20748532765134,-57.49283203413074,0.0
1.0,-203.554872425962,456.6896253602115,0.0,-129.17133239589978,-57.57401225438413,0.0
1.0,-203.84180747084443,456.5616251143094,0.0,-129.1351284591514,-57.655169740782696,0.0
1.0,-204.1286620261123,456.4334445890542,0.0,-129.09887353170183,-57.73630446128036,0.0
1.0,-204.41543597849758,456.3050838350596,0.0,-129.06256762786668,-57.81741638384009,0.0
1.0,-204.70212921476357,456.17654290301056,0.0,-129.02621076198193,-57.898505476433684,0.0
1.0,-204.98874162170583,456.04782184366314,0.0,-128.9898029484035,-57.97957170704211,0.0
1.0,-205.27527308615151,455.9189207078446,0.0,-128.95334420150752,-58.060615043655254,0.0
1.0,-205.5617234949599,455.7898395464533,0.0,-128.91683453569024,-58.14163545427208,0.0
1.0,-205.84809273502256,455.6605784104584,0.0,-128.88027396536788,-58.2226329069007,0.0
1.0,-206.13438069326256,455.5311373509006,0.0,-128.84366250497698,-58.30360736955812,0.0
1.0,-206.4205872566356,455.4015164188913,0.0,-128.80700016897396,-58.38455881027059,0.0
1.0,-206.70671231212896,455.271715665613,0.0,-128.77028697183547,-58.46548719707328,0.0
1.0,-206.9927557467626,455.14173514231925,0.0,-128.73352292805822,-58.546392498010626,0.0
1.0,-207.27871744758832,455.01157490033467,0.0,-128.69670805215893,-58.62727468113602,0.0
1.0,-207.5645973016906,454.8812349910546,0.0,-128.65984235867447,-58.70813371451216,0.0
1.0,-207.8503951961861,454.7507154659454,0.0,-128.62292586216168,-58.788969566210795,0.0
1.0,-208.13611101822357,454.62001637654464,0.0,-128.5859585771976,-58.86978220431279,0.0
1.0,-208.42174465498422,454.48913777446046,0.0,-128.54894051837923,-58.95057159690817,0.0
1.0,-208.7072959936821,454.3580797113721,0.0,-128.51187170032364,-59.03133771209623,0.0
1.0,-208.99276492156363,454.22684223902934,0.0,-128.4747521376679,-59.11208051798547,0.0
1.0,-209.2781513259075,454.09542540925315,0.0,-128.4375818450692,-59.192799982693465,0.0
1.0,-209.56345509402513,453.9638292739351,0.0,-128.4003608372047,-59.27349607434709,0.0
1.0,-209.8486761132604,453.8320538850379,0.0,-128.36308912877158,-59.35416876108237,0.0
1.0,-210.13381427099043,453.7000992945945,0.0,-128.32576673448708,-59.43481801104474,0.0
1.0,-210.41886945462426,453.56796555470913,0.0,-128.2883936690885,-59.51544379238869,0.0
1.0,-210.70384155160454,453.4356527175563,0.0,-128.25096994733298,-59.59604607327817,0.0
1.0,-210.98873044940606,453.3031608353816,0.0,-128.21349558399783,-59.67662482188625,0.0
1.0,-211.2735360355365,453.17048996050136,0.0,-128.17597059388032,-59.75718000639531,0.0
1.0,-211.5582581975371,453.0376401453021,0.0,-128.13839499179758,-59.837711594997195,0.0
1.0,-211.84289682298106,452.90461144224156,0.0,-128.10076879258696,-59.91821955589282,0.0
1.0,-212.12745179947558,452.77140390384767,0.0,-128.0630920111056,-59.99870385729268,0.0
1.0,-212.41192301466018,452.63801758271927,0.0,-128.0253646622306,-60.07916446741643,0.0
1.0,-212.69631035620742,452.5044525315258,0.0,-127.98758676085924,-60.159601354493105,0.0
1.0,-212.98061371182365,452.370708803007,0.0,-127.94975832190852,-60.24001448676123,0.0
1.0,-213.26483296924772,452.23678644997347,0.0,-127.91187936031552,-60.320403832468585,0.0
1.0,-213.5489680162518,452.10268552530613,0.0,-127.87394989103727,-60.400769359872314,0.0
1.0,-213.83301874064176,451.96840608195646,0.0,-127.83596992905066,-60.48111103723916,0.0
1.0,-214.11698503025607,451.8339481729467,0.0,-127.79793948935267,-60.561428832845024,0.0
1.0,-214.40086677296736,451.69931185136903,0.0,-127.75985858696004,-60.6417227149755,0.0
1.0,-214.6846638566809,451.56449717038646,0.0,-127.72172723690953,-60.72199265192543,0.0
1.0,-214.96837616933556,451.42950418323244,0.0,-127.68354545425782,-60.80223861199912,0.0
1.0,-215.25200359890417,451.2943329432105,0.0,-127.64531325408149,-60.88246056351051,0.0
1.0,-215.53554603339234,451.1589835036951,0.0,-127.60703065147702,-60.9626584747828,0.0
1.0,-215.81900336084001,451.0234559181304,0.0,-127.56869766156078,-61.0428323141489,0.0
1.0,-216.10237546932012,450.8877502400315,0.0,-127.53031429946905,-61.12298204995108,0.0
1.0,-216.3856622469395,450.7518665229834,0.0,-127.49188058035804,-61.20310765054113,0.0
1.0,-216.66886358183834,450.6158048206418,0.0,-127.45339651940382,-61.28320908428036,0.0
1.0,-216.95197936219125,450.47956518673226,0.0,-127.41486213180231,-61.36328631953974,0.0
1.0,-217.2350094762063,450.3431476750507,0.0,-127.37627743276927,-61.44333932469976,0.0
1.0,-217.51795381212523,450.2065523394636,0.0,-127.33764243754042,-61.52336806815039,0.0
1.0,-217.80081225822366,450.06977923390724,0.0,-127.29895716137128,-61.60337251829123,0.0
1.0,-218.0835847028111,449.9328284123885,0.0,-127.2602216195373,-61.68335264353142,0.0
1.0,-218.3662710342315,449.79569992898394,0.0,-127.22143582733362,-61.76330841228986,0.0
1.0,-218.64887114086204,449.6583938378408,0.0,-127.18259980007541,-61.843239792994865,0.0
1.0,-218.93138491111478,449.52091019317584,0.0,-127.14371355309748,-61.923146754084584,0.0
1.0,-219.21381223343525,449.3832490492766,0.0,-127.10477710175466,-62.00302926400665,0.0
1.0,-219.4961529963033,449.2454104605003,0.0,-127.0657904614215,-62.0828872912184,0.0
1.0,-219.77840708823277,449.1073944812744,0.0,-127.0267536474924,-62.16272080418679,0.0
1.0,-220.06057439777214,448.96920116609624,0.0,-126.98766667538155,-62.24252977138857,0.0
1.0,-220.3426548135041,448.83083056953313,0.0,-126.94852956052291,-62.322314161310175,0.0
1.0,-220.62464822404536,448.6922827462227,0.0,-126.90934231837032,-62.40207394244763,0.0
1.0,-220.90655451804707,448.55355775087224,0.0,-126.87010496439737,-62.48180908330674,0.0
1.0,-221.18837358419466,448.4146556382594,0.0,-126.8308175140975,-62.561519552402984,0.0
1.0,-221.47010531120833,448.27557646323123,0.0,-126.7914799829838,-62.6412053182617,0.0
1.0,-221.75174958784285,448.13632028070504,0.0,-126.75209238658924,-62.72086634941795,0.0
1.0,-222.03330630288707,447.9968871456679,0.0,-126.7126547404665,-62.8005026144165,0.0
1.0,-222.31477534516458,447.85727711317696,0.0,-126.67316706018809,-62.88011408181191,0.0
1.0,-222.5961566035335,447.7174902383591,0.0,-126.63362936134625,-62.95970072016849,0.0
1.0,-222.8774499668869,447.57752657641095,0.0,-126.59404165955294,-63.03926249806048,0.0
1.0,-223.15865532415262,447.4373861825988,0.0,-126.55440397043986,-63.11879938407191,0.0
1.0,-223.4397725642928,447.29706911225907,0.0,-126.51471630965848,-63.19831134679654,0.0
1.0,-223.72080157630467,447.1565754207979,0.0,-126.47497869288003,-63.27779835483803,0.0
1.0,-224.00174224921997,447.01590516369106,0.0,-126.43519113579544,-63.35726037680985,0.0
1.0,-224.28259447210584,446.87505839648395,0.0,-126.3953536541153,-63.43669738133541,0.0
1.0,-224.56335813406426,446.73403517479164,0.0,-126.35546626356994,-63.516109337048036,0.0
1.0,-224.8440331242318,446.59283555429926,0.0,-126.31552897990947,-63.59549621259081,0.0
1.0,-225.12461933178025,446.45145959076115,0.0,-126.27554181890365,-63.67485797661678,0.0
1.0,-225.4051166459163,446.30990734000164,0.0,-126.23550479634194,-63.75419459778887,0.0
1.0,-225.6855249558823,446.1681788579143,0.0,-126.19541792803345,-63.83350604478007,0.0
1.0,-225.96584415095492,446.0262742004627,0.0,-126.15528122980706,-63.91279228627311,0.0
1.0,-226.24607412044685,445.88419342367956,0.0,-126.11509471751121,-63.99205329096089,0.0
1.0,-226.52621475370537,445.7419365836674,0.0,-126.0748584070141,-64.07128902754609,0.0
1.0,-226.80626594011315,445.5995037365983,0.0,-126.0345723142036,-64.1504994647414,0.0
1.0,-227.0862275690887,445.45689493871356,0.0,-125.99423645498713,-64.22968457126966,0.0
1.0,-227.36609953008502,445.3141102463243,0.0,-125.9538508452919,-64.30884431586345,0.0
1.0,-227.64588171259143,445.17114971581077,0.0,-125.91341550106465,-64.38797866726563,0.0
1.0,-227.92557400613205,445.028013403623,0.0,-125.87293043827184,-64.46708759422891,0.0
1.0,-228.20517630026654,444.8847013662802,0.0,-125.83239567289952,-64.54617106551603,0.0
1.0,-228.48468848459063,444.74121366037076,0.0,-125.79181122095336,-64.62522904989997,0.0
1.0,-228.7641104487351,444.597550342553,0.0,-125.75117709845867,-64.70426151616357,0.0
1.0,-229.04344208236625,444.4537114695542,0.0,-125.7104933214604,-64.78326843309978,0.0
1.0,-229.3226832751868,444.30969709817094,0.0,-125.66975990602303,-64.86224976951178,0.0
1.0,-229.6018339169342,444.1655072852692,0.0,-125.6289768682307,-64.94120549421265,0.0
1.0,-229.88089389738263,444.02114208778426,0.0,-125.58814422418712,-65.02013557602581,0.0
1.0,-230.1598631063414,443.87660156272057,0.0,-125.5472619900156,-65.09903998378459,0.0
1.0,-230.4387414336556,443.731885767152,0.0,-125.50633018185907,-65.17791868633252,0.0
1.0,-230.71752876920687,443.58699475822124,0.0,-125.46534881587989,-65.25677165252343,0.0
1.0,-230.9962250029122,443.4419285931405,0.0,-125.42431790826018,-65.3355988512211,0.0
1.0,-231.2748300247245,443.2966873291913,0.0,-125.38323747520154,-65.41440025129954,0.0
1.0,-231.55334372463335,443.1512710237237,0.0,-125.34210753292506,-65.49317582164309,0.0
1.0,-231.83176599266372,443.0056797341574,0.0,-125.30092809767143,-65.57192553114615,0.0
1.0,-232.11009671887675,442.8599135179811,0.0,-125.25969918570097,-65.65064934871327,0.0
1.0,-232.38833579337026,442.71397243275237,0.0,-125.21842081329338,-65.72934724325944,0.0
1.0,-232.66648310627752,442.567856536098,0.0,-125.17709299674802,-65.80801918370966,0.0
1.0,-232.94453854776884,442.42156588571385,0.0,-125.13571575238367,-65.88666513899939,0.0
1.0,-233.22250200805013,442.2751005393646,0.0,-125.09428909653872,-65.96528507807417,0.0
1.0,-233.50037337736367,442.12846055488416,0.0,-125.05281304557103,-66.04387896988986,0.0
1.0,-233.77815254598875,441.981645990175,0.0,-125.01128761585792,-66.12244678341271,0.0
1.0,-234.05583940424017,441.8346569032092,0.0,-124.96971282379633,-66.20098848761911,0.0
1.0,-234.33343384247004,441.68749335202676,0.0,-124.9280886858025,-66.27950405149592,0.0
1.0,-234.61093575106636,441.54015539473755,0.0,-124.88641521831237,-66.35799344404018,0.0
1.0,-234.88834502045387,441.3926430895198,0.0,-124.84469243778119,-66.43645663425934,0.0
1.0,-235.1656615410936,441.2449564946208,0.0,-124.80292036068381,-66.51489359117112,0.0
1.0,-235.4428852034838,441.09709566835636,0.0,-124.76109900351443,-66.5933042838037,0.0
1.0,-235.72001589815918,440.94906066911125,0.0,-124.71922838278678,-66.67168868119566,0.0
1.0,-235.99705351569085,440.80085155533914,0.0,-124.67730851503401,-66.75004675239583,0.0
1.0,-236.2739979466869,440.6524683855623,0.0,-124.63533941680875,-66.82837846646349,0.0
1.0,-236.550849081792,440.5039112183719,0.0,-124.59332110468307,-66.90668379246829,0.0
1.0,-236.827606811688,440.35518011242755,0.0,-124.55125359524841,-66.9849626994904,0.0
1.0,-237.10427102709372,440.2062751264576,0.0,-124.50913690511568,-67.06321515662042,0.0
